"Fotografin","Architekt, Künstler","Bezeichnung Gebäude/Ort","Ortsangabe, Straßenangabe","Systematik","Besitz","Dateiname","Anzahl Kontaktabzüge je Karteikarte","Datum der Inventarisierung","Creditline","Motiv Inhalt","Entstehungsjahr","original_filename","flickr_id","url_t","url_s","url_sq","url_m","url_o","pathalias","title","Breitengrad","Längengrad","Radius "
"Gisela Dutschmann (*1933)","Werner Dutschke, Urheber/in (Chemnitz *1919)
Josef Kaiser, Urheber/in (Cilli/Slowenien 1910 - 1991 Altenberg)
Horst Bauer, Urheber/in
 ","Straßenansichten","Berlin, Mitte, Karl-Marx-Allee (1949-1961 Stalinallee)/Schillingstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","154161.jpg",6,"07/11/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Karl-Marx-Allee II (Städtebau: Kollektiv Werner Dutschke, Architektur: Kollektiv Josef Kaiser)
Neubauten
Wohnhäuser
Plattenbau QP
Restaurant Moskau (Architekten: Josef Kaiser und Horst Bauer)
Parkplatz
PKWs
Im Hintergrund Haus des Lehrers
Ladenpavillon Modehaus ""Madeleine""",1965,"154161.jpg",13561133273,"https://farm8.staticflickr.com/7183/13561133273_8c682f3652_t.jpg","https://farm8.staticflickr.com/7183/13561133273_8c682f3652_m.jpg","https://farm8.staticflickr.com/7183/13561133273_8c682f3652_s.jpg","https://farm8.staticflickr.com/7183/13561133273_8c682f3652.jpg","https://farm8.staticflickr.com/7183/13561133273_e12dff8366_o.jpg","okfde",154161,"52.520174","13.422498",25
"Gisela Dutschmann (*1933)","Werner Dutschke, Urheber/in (Chemnitz *1919)
Josef Kaiser, Urheber/in (Cilli/Slowenien 1910 - 1991 Altenberg)
Günter Kunert, Urheber/in (Gradlitz/Trautenau *1928)
 
Heinz Aust, Urheber/in (Lippen/bei Hoyer","Straßenansichten","Berlin, Mitte, Karl-Marx-Allee (1949-1961 Stalinallee)","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","154169.jpg",3,"07/11/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Karl-Marx-Allee II (Städtebau: Kollektiv Werner Dutschke, Architektur: Kollektiv Josef Kaiser)
Neubauten
Hotel Berolina (Architekten: Josef Kaiser und Günter Kunert) und Kino ""International"" (Architekten: Josef Kaiser und Heinz Aust) in Ausführung
Baugerüste
Straßenlaterne
Baustelle
Erdarbeiten",1963,"154169.jpg",13561420954,"https://farm3.staticflickr.com/2852/13561420954_2692112243_t.jpg","https://farm3.staticflickr.com/2852/13561420954_2692112243_m.jpg","https://farm3.staticflickr.com/2852/13561420954_2692112243_s.jpg","https://farm3.staticflickr.com/2852/13561420954_2692112243.jpg","https://farm3.staticflickr.com/2852/13561420954_a4eff24c8c_o.jpg","okfde",154169,"52.517709","13.434658",50
"Gisela Dutschmann (*1933)","Werner Dutschke, Urheber/in (Chemnitz *1919)
Josef Kaiser, Urheber/in (Cilli/Slowenien 1910 - 1991 Altenberg)
Bert Heller, Urheber/in (Aachen 1912 - 1970 Berlin)
Horst Bauer, Urheber/in
Fritz Kühn, Urheber/in (Berlin 1910 - 1967 Berlin)
Gisela Dutsch","Straßenansichten","Berlin, Mitte, Karl-Marx-Allee (1949-1961 Stalinallee)/Schillingstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","154178.jpg",4,"07/11/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Karl-Marx-Allee II (Städtebau: Kollektiv Werner Dutschke, Architektur: Kollektiv Josef Kaiser)
Neubauten
Wohnhäuser
Plattenbau QP
Restaurant Moskau (Architekten: Josef Kaiser und Horst Bauer)
Gaststätte
Strukturgitter
Wandbild ""Aus dem Leben der Völker der Sowjetunion"" (Bert Heller)
Facettenkugel (Fritz Kühn)
Kunst am Bau
Straßenlaternen",1964,"154178.jpg",13561123013,"https://farm4.staticflickr.com/3675/13561123013_0549b16e6a_t.jpg","https://farm4.staticflickr.com/3675/13561123013_0549b16e6a_m.jpg","https://farm4.staticflickr.com/3675/13561123013_0549b16e6a_s.jpg","https://farm4.staticflickr.com/3675/13561123013_0549b16e6a.jpg","https://farm4.staticflickr.com/3675/13561123013_07446679c5_o.jpg","okfde",154178,"52.520174","13.422498",25
"Gisela Dutschmann (*1933)","Werner Dutschke, Urheber/in (Chemnitz *1919)
Josef Kaiser, Urheber/in (Cilli/Slowenien 1910 - 1991 Altenberg)
Bert Heller, Urheber/in (Aachen 1912 - 1970 Berlin)
Horst Bauer, Urheber/in
Fritz Kühn, Urheber/in (Berlin 1910 - 1967 Berlin)
Gisela Dutsch","Straßenansicht","Berlin, Mitte, Karl-Marx-Allee (1949-1961 Stalinallee)/Schillingstraße","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","154180.jpg",3,"07/11/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Karl-Marx-Allee II (Städtebau: Kollektiv Werner Dutschke, Architektur: Kollektiv Josef Kaiser)
Neubauten
Restaurant Moskau (Architekten: Josef Kaiser und Horst Bauer)
Gaststätte
Strukturgitter
Facettenkugel (Fritz Kühn)
Kunst am Bau",1964,"154180.jpg",13561407674,"https://farm3.staticflickr.com/2907/13561407674_ea342f05ce_t.jpg","https://farm3.staticflickr.com/2907/13561407674_ea342f05ce_m.jpg","https://farm3.staticflickr.com/2907/13561407674_ea342f05ce_s.jpg","https://farm3.staticflickr.com/2907/13561407674_ea342f05ce.jpg","https://farm3.staticflickr.com/2907/13561407674_717a6787e9_o.jpg","okfde",154180,"52.520174","13.422498",25
"Gisela Dutschmann (*1933)","Werner Dutschke, Urheber/in (Chemnitz *1919)
Josef Kaiser, Urheber/in (Cilli/Slowenien 1910 - 1991 Altenberg)
Günter Kunert, Urheber/in (Gradlitz/Trautenau *1928)
Horst Bauer, Urheber/in
 
Fritz Kühn, Mit","Straßenansichten","Berlin, Mitte, Karl-Marx-Allee (1949-1961 Stalinallee)","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","154214.jpg",87,"07/11/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Karl-Marx-Allee II (Städtebau: Kollektiv Werner Dutschke, Architektur: Kollektiv Josef Kaiser)
Neubauten
Wohnhäuser
Plattenbau QP
Hotel Berolina (Architekten: Josef Kaiser und Günter Kunert)
Kino ""International"" (Architekten: Josef Kaiser und Heinz Aust)
Restaurant Moskau (Architekten: Josef Kaiser und Horst Bauer)
Gaststätte
Facettenkugel (Fritz Kühn)
Kunst am Bau
Filmplakat ""Unschuldig geächtet""
PKW Trabant",1965,"154214.jpg",13561399564,"https://farm4.staticflickr.com/3699/13561399564_88c6d7229c_t.jpg","https://farm4.staticflickr.com/3699/13561399564_88c6d7229c_m.jpg","https://farm4.staticflickr.com/3699/13561399564_88c6d7229c_s.jpg","https://farm4.staticflickr.com/3699/13561399564_88c6d7229c.jpg","https://farm4.staticflickr.com/3699/13561399564_f73a37911a_o.jpg","okfde",154214,"52.517709","13.434658",50
"Gisela Dutschmann (*1933)","Werner Dutschke, Urheber/in (Chemnitz *1919)
Josef Kaiser, Urheber/in (Cilli/Slowenien 1910 - 1991 Altenberg)
Hermann Henselmann, Urheber/in (Roßla 1905 - 1995 Berlin)
Heinz Aust, Urheber/in (Lippen/bei Hoyerswerda *1927)
Karl-Heinz Schamal, Urheber/i","Kino International","Berlin, Mitte, Karl-Marx-Allee (1949-1961 Stalinallee)","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","154336.jpg",4,"07/12/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Karl-Marx-Allee II (Städtebau: Kollektiv Werner Dutschke, Architektur: Kollektiv Josef Kaiser) 
Neubau
Kino ""International"" (Architekten: Josef Kaiser und Heinz Aust)
Strukturfassade (Waldemar Grzimek, Hubert Schiefelbein, Karl-Heinz Schamal)
Kunst am Bau
Blumenkübel
Filmplakat ""Wunder des Malachias""
Werbung",1964,"154336.jpg",13561101333,"https://farm3.staticflickr.com/2876/13561101333_f62d5f2f56_t.jpg","https://farm3.staticflickr.com/2876/13561101333_f62d5f2f56_m.jpg","https://farm3.staticflickr.com/2876/13561101333_f62d5f2f56_s.jpg","https://farm3.staticflickr.com/2876/13561101333_f62d5f2f56.jpg","https://farm3.staticflickr.com/2876/13561101333_3c358f830d_o.jpg","okfde",154336,"52.517709","13.434658",50
"Gisela Dutschmann (*1933)","Unbekannt
 ","Straßenansichten","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158346.jpg",2,"10/11/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Draufsicht
Altbauten
Zeughaus
Dom vor der Rekonstruktion
Kuppel
Straßenlaternen
Im Hintergrund Rotes Rathaus und Fernsehturm",1970,"158346.jpg",13561095723,"https://farm4.staticflickr.com/3766/13561095723_4d9178d622_t.jpg","https://farm4.staticflickr.com/3766/13561095723_4d9178d622_m.jpg","https://farm4.staticflickr.com/3766/13561095723_4d9178d622_s.jpg","https://farm4.staticflickr.com/3766/13561095723_4d9178d622.jpg","https://farm4.staticflickr.com/3766/13561095723_b43cab8178_o.jpg","okfde",158346,"52.517654","13.398452",25
"Gisela Dutschmann (*1933)","Peter Senf, Urheber/in
 ","Straßenansichten","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158348.jpg",4,"10/11/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbauten
Geschäftshäuser
Neubau
Verwaltungsgebäude 
""Wiratex""-Haus (Architekt: Peter Senf)
Parkplatz
Im Hintergrund Fernsehturm",1970,"158348.jpg",13561382474,"https://farm8.staticflickr.com/7162/13561382474_7345de9655_t.jpg","https://farm8.staticflickr.com/7162/13561382474_7345de9655_m.jpg","https://farm8.staticflickr.com/7162/13561382474_7345de9655_s.jpg","https://farm8.staticflickr.com/7162/13561382474_7345de9655.jpg","https://farm8.staticflickr.com/7162/13561382474_94980b66e7_o.jpg","okfde",158348,"52.5172","13.389092",50
"Gisela Dutschmann (*1933)","Unbekannt
 ","Straßenansichten","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158352.jpg",2,"10/12/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Altbauten
Blick nach Osten
Links Zeughaus
Rechts Kronprinzenpalais (Palais Unter den Linden)
Parkplatz
PKWs 
Passanten
Im Hintergrund Rotes Rathaus, Fernsehturm
Straßenlaternen",1971,"158352.jpg",13561022885,"https://farm8.staticflickr.com/7257/13561022885_3658ab22f2_t.jpg","https://farm8.staticflickr.com/7257/13561022885_3658ab22f2_m.jpg","https://farm8.staticflickr.com/7257/13561022885_3658ab22f2_s.jpg","https://farm8.staticflickr.com/7257/13561022885_3658ab22f2.jpg","https://farm8.staticflickr.com/7257/13561022885_dfcc503fbb_o.jpg","okfde",158352,"52.5172","13.389092",50
"Gisela Dutschmann (*1933)","Nicolas Francois Blondel, Urheber/in (Ribemont-sur-Ancre 1617 - 1686 Paris)
Johann Arnold Nering, Urheber/in (Wesel 1659-1695 Berlin)
Andreas Schlüter, Urheber/in (1660-1714)
Jean de Bodt, Urheber/in (Hoquoncourt Dresden)
chrie","Straßenansichten: Zeughaus","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158353.jpg",3,"10/12/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Straßenansichten
Zeughaus (Museum für deutsche Geschichte) 
Architekten: Entwurf: Nicolas Francois Blondel; Ausführung: Johann Arnold Nering, Martin Grünberg, Andreas Schlüter, Jean de Bodt
Straßenlaterne
PKWs
Passanten",1967,"158353.jpg",13561084453,"https://farm8.staticflickr.com/7132/13561084453_096691ea79_t.jpg","https://farm8.staticflickr.com/7132/13561084453_096691ea79_m.jpg","https://farm8.staticflickr.com/7132/13561084453_096691ea79_s.jpg","https://farm8.staticflickr.com/7132/13561084453_096691ea79.jpg","https://farm8.staticflickr.com/7132/13561084453_f7b69c3d16_o.jpg","okfde",158353,"52.517576","13.397086",25
"Gisela Dutschmann (*1933)","Nicolas Francois Blondel, Urheber/in (Ribemont-sur-Ancre 1617 - 1686 Paris)
Johann Arnold Nering, Urheber/in (Wesel 1659-1695 Berlin)
Andreas Schlüter, Urheber/in (1660-1714)
Jean de Bodt, Urheber/in (Hoquoncourt Dresden)
Karl Friedrich Schinkel, Urhe","Straßenansichten","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158355.jpg",5,"10/12/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Straßenansichten
Blick vom Alten Palais
Zeughaus (Museum für deutsche Geschichte) 
Architekten: Entwurf: Nicolas Francois Blondel; Ausführung: Johann Arnold Nering, Martin Grünberg, Andreas Schlüter, Jean de Bodt
Neue Wache (Architekt: Karl Friedrich Schinkel) 
Links Humboldt-Universität
Rechts Deutsche Staatsoper
Parkplatz
Galänder
Straßenlaterne
PKWs
Passanten
Im Hintergrund Rotes Rathaus, Fernsehturm, Dom

Beschreibung des Negativs nr. 553: Verlag f. Bauwesen",1969,"158355.jpg",13561370524,"https://farm4.staticflickr.com/3720/13561370524_d739ee61e6_t.jpg","https://farm4.staticflickr.com/3720/13561370524_d739ee61e6_m.jpg","https://farm4.staticflickr.com/3720/13561370524_d739ee61e6_s.jpg","https://farm4.staticflickr.com/3720/13561370524_d739ee61e6.jpg","https://farm4.staticflickr.com/3720/13561370524_f0d303bc50_o.jpg","okfde",158355,"52.517576","13.397086",25
"Gisela Dutschmann (*1933)","Nicolas Francois Blondel, Urheber/in (Ribemont-sur-Ancre 1617 - 1686 Paris)
Johann Arnold Nering, Urheber/in (Wesel 1659-1695 Berlin)
Andreas Schlüter, Urheber/in (1660-1714)
Jean de Bodt, Urheber/in (Hoquoncourt Dresden)
chrie","Straßenansicht","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158359.jpg",2,"10/12/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Straßenansicht
Zeughaus (Museum für deutsche Geschichte) 
(Architekten: Entwurf: Nicolas Francois Blondel; Ausführung: Johann Arnold Nering, Martin Grünberg, Andreas Schlüter, Jean de Bodt)
Bauplastik",1962,"158359.jpg",13561009665,"https://farm4.staticflickr.com/3755/13561009665_285b793612_t.jpg","https://farm4.staticflickr.com/3755/13561009665_285b793612_m.jpg","https://farm4.staticflickr.com/3755/13561009665_285b793612_s.jpg","https://farm4.staticflickr.com/3755/13561009665_285b793612.jpg","https://farm4.staticflickr.com/3755/13561009665_20f81dbc5b_o.jpg","okfde",158359,"52.517576","13.397086",25
"Gisela Dutschmann (*1933)","Nicolas Francois Blondel, Urheber/in (Ribemont-sur-Ancre 1617 - 1686 Paris)
Johann Arnold Nering, Urheber/in (Wesel 1659-1695 Berlin)
Andreas Schlüter, Urheber/in (1660-1714)
Jean de Bodt, Urheber/in (Hoquoncourt Dresden)
chrie","Straßenansicht","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158360.jpg",4,"10/12/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Straßenansicht
Zeughaus (Museum für deutsche Geschichte) 
(Architekten: Entwurf: Nicolas Francois Blondel; Ausführung: Johann Arnold Nering, Martin Grünberg, Andreas Schlüter, Jean de Bodt)
Bauplastik BG-AS 1436.008030",1965,"158360.jpg",13561001915,"https://farm8.staticflickr.com/7385/13561001915_de18270fbb_t.jpg","https://farm8.staticflickr.com/7385/13561001915_de18270fbb_m.jpg","https://farm8.staticflickr.com/7385/13561001915_de18270fbb_s.jpg","https://farm8.staticflickr.com/7385/13561001915_de18270fbb.jpg","https://farm8.staticflickr.com/7385/13561001915_066d83997a_o.jpg","okfde",158360,"52.517576","13.397086",25
"Gisela Dutschmann (*1933)","Nicolas Francois Blondel, Urheber/in (Ribemont-sur-Ancre 1617 - 1686 Paris)
Johann Arnold Nering, Urheber/in (Wesel 1659-1695 Berlin)
Andreas Schlüter, Urheber/in (1660-1714)
Jean de Bodt, Urheber/in (Hoquoncourt Dresden)
chrie","Straßenansicht","Berlin, Mitte, Unter den Linden","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158363.jpg",4,"10/12/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Straßenansicht
Zeughaus (Museum für deutsche Geschichte) 
(Architekten: Entwurf: Nicolas Francois Blondel; Ausführung: Johann Arnold Nering, Martin Grünberg, Andreas Schlüter, Jean de Bodt)
Bauplastik/Figürliche Skulpturen",1965,"158363.jpg",13561061443,"https://farm8.staticflickr.com/7073/13561061443_3853e17c54_t.jpg","https://farm8.staticflickr.com/7073/13561061443_3853e17c54_m.jpg","https://farm8.staticflickr.com/7073/13561061443_3853e17c54_s.jpg","https://farm8.staticflickr.com/7073/13561061443_3853e17c54.jpg","https://farm8.staticflickr.com/7073/13561061443_e8713983f6_o.jpg","okfde",158363,"52.517576","13.397086",25
"Gisela Dutschmann (*1933)","Karl Friedrich Schinkel, Urheber/in (Neuruppin 1781 - 1841 Berlin)
 ","Neue Wache","Berlin, Mitte, Unter den Linden/Bebelplatz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158365.jpg",1,"10/12/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Straßenansicht
Neue Wache (Architekt: Karl Friedrich Schinkel)
Altbau
Klassizismus
Mahnmal für die Opfer des Militarismus und Faschismus
Ehrenwache
Soldaten der NVA
Im Hintergund Zeughaus
Grünfläche",1963,"158365.jpg",13560990345,"https://farm4.staticflickr.com/3681/13560990345_1514b20bba_t.jpg","https://farm4.staticflickr.com/3681/13560990345_1514b20bba_m.jpg","https://farm4.staticflickr.com/3681/13560990345_1514b20bba_s.jpg","https://farm4.staticflickr.com/3681/13560990345_1514b20bba.jpg","https://farm4.staticflickr.com/3681/13560990345_0c03f7a7d1_o.jpg","okfde",158365,"52.517886","13.39553",25
"Gisela Dutschmann (*1933)","Karl Friedrich Schinkel, Urheber/in (Neuruppin 1781 - 1841 Berlin)
 ","Neue Wache","Berlin, Mitte, Unter den Linden/Bebelplatz","Schwarzweißfotografie","Berlinische Galerie, Landesmuseum für Moderne Kunst, Fotografie und Architektur
Alte Jakobstraße 124-128
10969 Berlin","158367.jpg",3,"10/12/2005","Übernahme aus Beständen der Magistratsverwaltung für Stadtentwicklung, Wohnen und Verkehr Berlin [Ost] über die Senatsverwaltung für Bau- und Wohnungswesen Berlin","Neue Wache (Architekt: Karl Friedrich Schinkel)
Altbau
Klassizismus
Mahnmal für die Opfer des Militarismus und Faschismus
Ehrenwache
Soldaten der NVA
Straßenlaternen
Grünfläche
Passanten
PKW",1962,"158367.jpg",13560984305,"https://farm8.staticflickr.com/7003/13560984305_0f4996aa06_t.jpg","https://farm8.staticflickr.com/7003/13560984305_0f4996aa06_m.jpg","https://farm8.staticflickr.com/7003/13560984305_0f4996aa06_s.jpg","https://farm8.staticflickr.com/7003/13560984305_0f4996aa06.jpg","https://farm8.staticflickr.com/7003/13560984305_d2b388f70c_o.jpg","okfde",158367,"52.517886","13.39553",25
